Report Name,Validation Report for Planning BOM Maintenance Application UI
Report Time,7/3/2026, 08:59:24 CST
Trnx Type,ONETIME,Run By,APPL_TEAM

Summary,BOM_PARAMETERS,BOM_PRODUCED,BOM_CONSUMED,ITEM_BOM_ROUTING
Validated Count,17684,17684,12033,17235
Success Count,0,0,12030,11980
Error Count,17684,17684,3,5255
One Time Load,No

Error Details are below:
ERR_LOG_ID,ENG_CHANGE_ID,File name,ROW NUMBER,BOM_ID,Validation_sequence,Validation_description,Validation_ERROR_DETAILS,Remediation message
18779,EC3549509,BOM_PRODUCED,15998,BOM1_HRL127239_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL127239_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18780,EC3549509,BOM_PRODUCED,15999,BOM1_HRL127241_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL127241_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
18781,EC3549509,BOM_PRODUCED,15999,BOM1_HRL127241_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL127241_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18782,EC3549509,BOM_PRODUCED,16000,BOM1_HRL127242_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL127242_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
18783,EC3549509,BOM_PRODUCED,16000,BOM1_HRL127242_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL127242_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18784,EC3549509,BOM_PRODUCED,16001,BOM1_HRL127243_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL127243_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
18785,EC3549509,BOM_PRODUCED,16001,BOM1_HRL127243_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL127243_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18786,EC3549509,BOM_PRODUCED,16002,BOM1_HRL127244_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL127244_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
18787,EC3549509,BOM_PRODUCED,16002,BOM1_HRL127244_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL127244_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18788,EC3549509,BOM_PRODUCED,16003,BOM1_HRL127247_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL127247_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
18789,EC3549509,BOM_PRODUCED,16003,BOM1_HRL127247_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL127247_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18790,EC3549509,BOM_PRODUCED,16004,BOM1_HRL127248_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL127248_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
18791,EC3549509,BOM_PRODUCED,16004,BOM1_HRL127248_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL127248_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18792,EC3549509,BOM_PRODUCED,16019,BOM1_HRL127867_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL127867_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
18793,EC3549509,BOM_PRODUCED,16019,BOM1_HRL127867_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL127867_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18794,EC3549509,BOM_PRODUCED,16036,BOM1_HRL127895_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL127895_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
18795,EC3549509,BOM_PRODUCED,16036,BOM1_HRL127895_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL127895_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18796,EC3549509,BOM_PRODUCED,16048,BOM1_HRL127927_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL127927_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
18797,EC3549509,BOM_PRODUCED,16048,BOM1_HRL127927_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL127927_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18798,EC3549509,BOM_PRODUCED,16050,BOM1_HRL127929_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL127929_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
18799,EC3549509,BOM_PRODUCED,16050,BOM1_HRL127929_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL127929_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18800,EC3549509,BOM_PRODUCED,16051,BOM1_HRL127930_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL127930_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
18801,EC3549509,BOM_PRODUCED,16051,BOM1_HRL127930_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL127930_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18802,EC3549509,BOM_PRODUCED,16053,BOM1_HRL127932_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL127932_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
18803,EC3549509,BOM_PRODUCED,16053,BOM1_HRL127932_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL127932_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18804,EC3549509,BOM_PRODUCED,16055,BOM1_HRL127934_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL127934_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
18805,EC3549509,BOM_PRODUCED,16055,BOM1_HRL127934_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL127934_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18806,EC3549509,BOM_PRODUCED,16058,BOM1_HRL128006_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL128006_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
18807,EC3549509,BOM_PRODUCED,16058,BOM1_HRL128006_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL128006_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18808,EC3549509,BOM_PRODUCED,16061,BOM1_HRL128540_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL128540_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
18809,EC3549509,BOM_PRODUCED,16061,BOM1_HRL128540_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL128540_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18810,EC3549509,BOM_PRODUCED,16062,BOM1_HRL128541_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL128541_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
18811,EC3549509,BOM_PRODUCED,16062,BOM1_HRL128541_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL128541_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18812,EC3549509,BOM_PRODUCED,16063,BOM1_HRL128543_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL128543_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
18813,EC3549509,BOM_PRODUCED,16063,BOM1_HRL128543_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL128543_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18814,EC3549509,BOM_PRODUCED,16064,BOM1_HRL128545_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL128545_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
18815,EC3549509,BOM_PRODUCED,16064,BOM1_HRL128545_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL128545_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18816,EC3549509,BOM_PRODUCED,16065,BOM1_HRL128547_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL128547_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
18817,EC3549509,BOM_PRODUCED,16065,BOM1_HRL128547_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL128547_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18818,EC3549509,BOM_PRODUCED,16067,BOM1_HRL128553_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL128553_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
18819,EC3549509,BOM_PRODUCED,16067,BOM1_HRL128553_1040,1006,Check for any duplicate BOMIDs (accounting for if there are Co-Products attached),There are duplicate values for this BOMID = BOM1_HRL128553_1040,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
18820,EC3549509,BOM_PRODUCED,16077,BOM1_HRL139530_1040,1005,Check if BOMID exists in both BOM Parameters and Item BOM Routing,This BOMID = BOM1_HRL139530_1040 does not exist in ( bom_parameters.bom_id and/or item_bom_routing.bom_id ),"RM: . Please ADD the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_parameters.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
