Report Name,Validation Report for Planning BOM Maintenance Application UI
Report Time,7/8/2026, 08:15:15 CST
Trnx Type,ONETIME,Run By,APPL_TEAM

Summary,BOM_PARAMETERS,BOM_PRODUCED,BOM_CONSUMED,ITEM_BOM_ROUTING
Validated Count,17684,17684,12033,17235
Success Count,17235,17235,12030,11980
Error Count,449,449,3,5255
One Time Load,No

Error Details are below:
ERR_LOG_ID,ENG_CHANGE_ID,File name,ROW NUMBER,BOM_ID,Validation_sequence,Validation_description,Validation_ERROR_DETAILS,Remediation message
5608,EC1696725,ITEM_BOM_ROUTING,15353,BOM1_HRL01603_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01603_1003 and erp_item_bom_routing_priority = 1,
5609,EC1696725,ITEM_BOM_ROUTING,15355,BOM1_HRL01605_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01605_1003 and erp_item_bom_routing_priority = 1,
5610,EC1696725,ITEM_BOM_ROUTING,15357,BOM1_HRL01606_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01606_1003 and erp_item_bom_routing_priority = 1,
5611,EC1696725,ITEM_BOM_ROUTING,15358,BOM1_HRL01606_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01606_1003 and erp_item_bom_routing_priority = 1,
5612,EC1696725,ITEM_BOM_ROUTING,15359,BOM1_HRL01606_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01606_1003 and erp_item_bom_routing_priority = 1,
5613,EC1696725,ITEM_BOM_ROUTING,15361,BOM1_HRL01619_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01619_1003 and erp_item_bom_routing_priority = 1,
5614,EC1696725,ITEM_BOM_ROUTING,15362,BOM1_HRL01619_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01619_1003 and erp_item_bom_routing_priority = 1,
5615,EC1696725,ITEM_BOM_ROUTING,15364,BOM1_HRL01630_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01630_1003 and erp_item_bom_routing_priority = 1,
5616,EC1696725,ITEM_BOM_ROUTING,15366,BOM1_HRL01631_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01631_1003 and erp_item_bom_routing_priority = 1,
5617,EC1696725,ITEM_BOM_ROUTING,15367,BOM1_HRL01631_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01631_1003 and erp_item_bom_routing_priority = 1,
5618,EC1696725,ITEM_BOM_ROUTING,15368,BOM1_HRL01631_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01631_1003 and erp_item_bom_routing_priority = 1,
5619,EC1696725,ITEM_BOM_ROUTING,15370,BOM1_HRL01634_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01634_1003 and erp_item_bom_routing_priority = 1,
5620,EC1696725,ITEM_BOM_ROUTING,15372,BOM1_HRL01639_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01639_1003 and erp_item_bom_routing_priority = 1,
5621,EC1696725,ITEM_BOM_ROUTING,15373,BOM1_HRL01639_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01639_1003 and erp_item_bom_routing_priority = 1,
5622,EC1696725,ITEM_BOM_ROUTING,15374,BOM1_HRL01639_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01639_1003 and erp_item_bom_routing_priority = 1,
5623,EC1696725,ITEM_BOM_ROUTING,15376,BOM1_HRL01643_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01643_1003 and erp_item_bom_routing_priority = 1,
5624,EC1696725,ITEM_BOM_ROUTING,15377,BOM1_HRL01643_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01643_1003 and erp_item_bom_routing_priority = 1,
5625,EC1696725,ITEM_BOM_ROUTING,15379,BOM1_HRL01650_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01650_1003 and erp_item_bom_routing_priority = 1,
5626,EC1696725,ITEM_BOM_ROUTING,15380,BOM1_HRL01650_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01650_1003 and erp_item_bom_routing_priority = 1,
5627,EC1696725,ITEM_BOM_ROUTING,15382,BOM1_HRL01651_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01651_1003 and erp_item_bom_routing_priority = 1,
5628,EC1696725,ITEM_BOM_ROUTING,15383,BOM1_HRL01651_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01651_1003 and erp_item_bom_routing_priority = 1,
5629,EC1696725,ITEM_BOM_ROUTING,15384,BOM1_HRL01651_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01651_1003 and erp_item_bom_routing_priority = 1,
5630,EC1696725,ITEM_BOM_ROUTING,15386,BOM1_HRL01655_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01655_1003 and erp_item_bom_routing_priority = 1,
5631,EC1696725,ITEM_BOM_ROUTING,15387,BOM1_HRL01655_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01655_1003 and erp_item_bom_routing_priority = 1,
5632,EC1696725,ITEM_BOM_ROUTING,15388,BOM1_HRL01655_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01655_1003 and erp_item_bom_routing_priority = 1,
5633,EC1696725,ITEM_BOM_ROUTING,15390,BOM1_HRL01656_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01656_1003 and erp_item_bom_routing_priority = 1,
5634,EC1696725,ITEM_BOM_ROUTING,15391,BOM1_HRL01656_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01656_1003 and erp_item_bom_routing_priority = 1,
5635,EC1696725,ITEM_BOM_ROUTING,15392,BOM1_HRL01656_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01656_1003 and erp_item_bom_routing_priority = 1,
5636,EC1696725,ITEM_BOM_ROUTING,15394,BOM1_HRL01657_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01657_1003 and erp_item_bom_routing_priority = 1,
5637,EC1696725,ITEM_BOM_ROUTING,15395,BOM1_HRL01657_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01657_1003 and erp_item_bom_routing_priority = 1,
5638,EC1696725,ITEM_BOM_ROUTING,15396,BOM1_HRL01657_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01657_1003 and erp_item_bom_routing_priority = 1,
5639,EC1696725,ITEM_BOM_ROUTING,15397,BOM1_HRL01657_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01657_1003 and erp_item_bom_routing_priority = 1,
5640,EC1696725,ITEM_BOM_ROUTING,15399,BOM1_HRL01661_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01661_1003 and erp_item_bom_routing_priority = 1,
5641,EC1696725,ITEM_BOM_ROUTING,15400,BOM1_HRL01661_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01661_1003 and erp_item_bom_routing_priority = 1,
5642,EC1696725,ITEM_BOM_ROUTING,15401,BOM1_HRL01661_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01661_1003 and erp_item_bom_routing_priority = 1,
5643,EC1696725,ITEM_BOM_ROUTING,15403,BOM1_HRL01662_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01662_1003 and erp_item_bom_routing_priority = 1,
5644,EC1696725,ITEM_BOM_ROUTING,15404,BOM1_HRL01662_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01662_1003 and erp_item_bom_routing_priority = 1,
5645,EC1696725,ITEM_BOM_ROUTING,15406,BOM1_HRL01667_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01667_1003 and erp_item_bom_routing_priority = 1,
5646,EC1696725,ITEM_BOM_ROUTING,15407,BOM1_HRL01667_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01667_1003 and erp_item_bom_routing_priority = 1,
5647,EC1696725,ITEM_BOM_ROUTING,15408,BOM1_HRL01667_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01667_1003 and erp_item_bom_routing_priority = 1,
5648,EC1696725,ITEM_BOM_ROUTING,15409,BOM1_HRL01667_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01667_1003 and erp_item_bom_routing_priority = 1,
5649,EC1696725,ITEM_BOM_ROUTING,15411,BOM1_HRL01668_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01668_1003 and erp_item_bom_routing_priority = 1,
5650,EC1696725,ITEM_BOM_ROUTING,15412,BOM1_HRL01668_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01668_1003 and erp_item_bom_routing_priority = 1,
5651,EC1696725,ITEM_BOM_ROUTING,15414,BOM1_HRL01669_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01669_1003 and erp_item_bom_routing_priority = 1,
5652,EC1696725,ITEM_BOM_ROUTING,15415,BOM1_HRL01669_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01669_1003 and erp_item_bom_routing_priority = 1,
5653,EC1696725,ITEM_BOM_ROUTING,15416,BOM1_HRL01669_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01669_1003 and erp_item_bom_routing_priority = 1,
5654,EC1696725,ITEM_BOM_ROUTING,15418,BOM1_HRL01671_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01671_1003 and erp_item_bom_routing_priority = 1,
5655,EC1696725,ITEM_BOM_ROUTING,15419,BOM1_HRL01671_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01671_1003 and erp_item_bom_routing_priority = 1,
5656,EC1696725,ITEM_BOM_ROUTING,15420,BOM1_HRL01671_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01671_1003 and erp_item_bom_routing_priority = 1,
5657,EC1696725,ITEM_BOM_ROUTING,15422,BOM1_HRL01673_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01673_1003 and erp_item_bom_routing_priority = 1,
5658,EC1696725,ITEM_BOM_ROUTING,15423,BOM1_HRL01673_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01673_1003 and erp_item_bom_routing_priority = 1,
5659,EC1696725,ITEM_BOM_ROUTING,15424,BOM1_HRL01673_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01673_1003 and erp_item_bom_routing_priority = 1,
5660,EC1696725,ITEM_BOM_ROUTING,15425,BOM1_HRL01673_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01673_1003 and erp_item_bom_routing_priority = 1,
5661,EC1696725,ITEM_BOM_ROUTING,15427,BOM1_HRL01675_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01675_1003 and erp_item_bom_routing_priority = 1,
5662,EC1696725,ITEM_BOM_ROUTING,15428,BOM1_HRL01675_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01675_1003 and erp_item_bom_routing_priority = 1,
5663,EC1696725,ITEM_BOM_ROUTING,15429,BOM1_HRL01675_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01675_1003 and erp_item_bom_routing_priority = 1,
5664,EC1696725,ITEM_BOM_ROUTING,15431,BOM1_HRL01677_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01677_1003 and erp_item_bom_routing_priority = 1,
5665,EC1696725,ITEM_BOM_ROUTING,15432,BOM1_HRL01677_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01677_1003 and erp_item_bom_routing_priority = 1,
5666,EC1696725,ITEM_BOM_ROUTING,15433,BOM1_HRL01677_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01677_1003 and erp_item_bom_routing_priority = 1,
5667,EC1696725,ITEM_BOM_ROUTING,15435,BOM1_HRL01679_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01679_1003 and erp_item_bom_routing_priority = 1,
5668,EC1696725,ITEM_BOM_ROUTING,15437,BOM1_HRL01680_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01680_1003 and erp_item_bom_routing_priority = 1,
5669,EC1696725,ITEM_BOM_ROUTING,15438,BOM1_HRL01680_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01680_1003 and erp_item_bom_routing_priority = 1,
5670,EC1696725,ITEM_BOM_ROUTING,15440,BOM1_HRL01684_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01684_1003 and erp_item_bom_routing_priority = 1,
5671,EC1696725,ITEM_BOM_ROUTING,15441,BOM1_HRL01684_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01684_1003 and erp_item_bom_routing_priority = 1,
5672,EC1696725,ITEM_BOM_ROUTING,15442,BOM1_HRL01684_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01684_1003 and erp_item_bom_routing_priority = 1,
5673,EC1696725,ITEM_BOM_ROUTING,15444,BOM1_HRL01686_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01686_1003 and erp_item_bom_routing_priority = 1,
5674,EC1696725,ITEM_BOM_ROUTING,15445,BOM1_HRL01686_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01686_1003 and erp_item_bom_routing_priority = 1,
5675,EC1696725,ITEM_BOM_ROUTING,15446,BOM1_HRL01686_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01686_1003 and erp_item_bom_routing_priority = 1,
5676,EC1696725,ITEM_BOM_ROUTING,15448,BOM1_HRL01694_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01694_1003 and erp_item_bom_routing_priority = 1,
5677,EC1696725,ITEM_BOM_ROUTING,15449,BOM1_HRL01694_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01694_1003 and erp_item_bom_routing_priority = 1,
5678,EC1696725,ITEM_BOM_ROUTING,15450,BOM1_HRL01694_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01694_1003 and erp_item_bom_routing_priority = 1,
5679,EC1696725,ITEM_BOM_ROUTING,15452,BOM1_HRL01695_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01695_1003 and erp_item_bom_routing_priority = 1,
5680,EC1696725,ITEM_BOM_ROUTING,15453,BOM1_HRL01695_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01695_1003 and erp_item_bom_routing_priority = 1,
5681,EC1696725,ITEM_BOM_ROUTING,15454,BOM1_HRL01695_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01695_1003 and erp_item_bom_routing_priority = 1,
5682,EC1696725,ITEM_BOM_ROUTING,15456,BOM1_HRL01699_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01699_1003 and erp_item_bom_routing_priority = 1,
5683,EC1696725,ITEM_BOM_ROUTING,15457,BOM1_HRL01699_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01699_1003 and erp_item_bom_routing_priority = 1,
5684,EC1696725,ITEM_BOM_ROUTING,15458,BOM1_HRL01699_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01699_1003 and erp_item_bom_routing_priority = 1,
5685,EC1696725,ITEM_BOM_ROUTING,15459,BOM1_HRL01699_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01699_1003 and erp_item_bom_routing_priority = 1,
5686,EC1696725,ITEM_BOM_ROUTING,15461,BOM1_HRL01703_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01703_1003 and erp_item_bom_routing_priority = 1,
5687,EC1696725,ITEM_BOM_ROUTING,15462,BOM1_HRL01703_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01703_1003 and erp_item_bom_routing_priority = 1,
5688,EC1696725,ITEM_BOM_ROUTING,15463,BOM1_HRL01703_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01703_1003 and erp_item_bom_routing_priority = 1,
5689,EC1696725,ITEM_BOM_ROUTING,15465,BOM1_HRL01704_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01704_1003 and erp_item_bom_routing_priority = 1,
5690,EC1696725,ITEM_BOM_ROUTING,15466,BOM1_HRL01704_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01704_1003 and erp_item_bom_routing_priority = 1,
5691,EC1696725,ITEM_BOM_ROUTING,15467,BOM1_HRL01704_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01704_1003 and erp_item_bom_routing_priority = 1,
5692,EC1696725,ITEM_BOM_ROUTING,15469,BOM1_HRL01705_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01705_1003 and erp_item_bom_routing_priority = 1,
5693,EC1696725,ITEM_BOM_ROUTING,15470,BOM1_HRL01705_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01705_1003 and erp_item_bom_routing_priority = 1,
5694,EC1696725,ITEM_BOM_ROUTING,15472,BOM1_HRL01707_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01707_1003 and erp_item_bom_routing_priority = 1,
5695,EC1696725,ITEM_BOM_ROUTING,15473,BOM1_HRL01707_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01707_1003 and erp_item_bom_routing_priority = 1,
5696,EC1696725,ITEM_BOM_ROUTING,15475,BOM1_HRL01708_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01708_1003 and erp_item_bom_routing_priority = 1,
5697,EC1696725,ITEM_BOM_ROUTING,15476,BOM1_HRL01708_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01708_1003 and erp_item_bom_routing_priority = 1,
5698,EC1696725,ITEM_BOM_ROUTING,15478,BOM1_HRL01713_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01713_1003 and erp_item_bom_routing_priority = 1,
5699,EC1696725,ITEM_BOM_ROUTING,15479,BOM1_HRL01713_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01713_1003 and erp_item_bom_routing_priority = 1,
5700,EC1696725,ITEM_BOM_ROUTING,15481,BOM1_HRL01715_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01715_1003 and erp_item_bom_routing_priority = 1,
5701,EC1696725,ITEM_BOM_ROUTING,15482,BOM1_HRL01715_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01715_1003 and erp_item_bom_routing_priority = 1,
5702,EC1696725,ITEM_BOM_ROUTING,15483,BOM1_HRL01715_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01715_1003 and erp_item_bom_routing_priority = 1,
5703,EC1696725,ITEM_BOM_ROUTING,15485,BOM1_HRL01717_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01717_1003 and erp_item_bom_routing_priority = 1,
5704,EC1696725,ITEM_BOM_ROUTING,15486,BOM1_HRL01717_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01717_1003 and erp_item_bom_routing_priority = 1,
5705,EC1696725,ITEM_BOM_ROUTING,15487,BOM1_HRL01717_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01717_1003 and erp_item_bom_routing_priority = 1,
5706,EC1696725,ITEM_BOM_ROUTING,15488,BOM1_HRL01717_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01717_1003 and erp_item_bom_routing_priority = 1,
5707,EC1696725,ITEM_BOM_ROUTING,15490,BOM1_HRL01720_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01720_1003 and erp_item_bom_routing_priority = 1,
5708,EC1696725,ITEM_BOM_ROUTING,15491,BOM1_HRL01720_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01720_1003 and erp_item_bom_routing_priority = 1,
5709,EC1696725,ITEM_BOM_ROUTING,15492,BOM1_HRL01720_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01720_1003 and erp_item_bom_routing_priority = 1,
